,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,UpperBound,LowerBound,Source,FootNote,Nature,Reporting Type,Sampling Stations,Units
6033,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2010,8.094,2010,8.155,8.058,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233,C,G,NRSMAI,PH
6034,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2010,8.099,2010,8.13,8.039,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSPHB | LATITUDE: -34.12 | LONGITUDE: 151.23,C,G,NRSPHB,PH
6035,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2010,8.092,2010,8.111,8.071,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402,C,G,NRSROT,PH
6036,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2010,8.084,2010,8.124,8.036,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56,C,G,NRSNSI,PH
6037,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2010,8.063,2010,8.104,8.026,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202,C,G,NRSYON,PH
6038,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2010,8.072,2010,8.108,8.047,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433,C,G,NRSKAI,PH
6039,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2011,8.113,2011,8.138,8.072,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSPHB | LATITUDE: -42.6 | LONGITUDE: 148.233,C,G,NRSPHB,PH
6040,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2011,8.090,2011,8.121,8.051,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402,C,G,NRSROT,PH
6041,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2011,8.052,2011,8.094,8.014,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202,C,G,NRSYON,PH
6042,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2011,8.080,2011,8.099,8.059,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433,C,G,NRSKAI,PH
6043,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2011,8.088,2011,8.121,8.074,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233,C,G,NRSMAI,PH
6044,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2011,8.090,2011,8.121,8.054,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56,C,G,NRSNSI,PH
6045,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2012,8.062,2012,8.067,8.056,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433,C,G,NRSKAI,PH
6046,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2012,8.090,2012,8.107,8.063,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233,C,G,NRSMAI,PH
6047,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2012,8.087,2012,8.12,8.054,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56,C,G,NRSNSI,PH
6048,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2012,8.103,2012,8.116,8.078,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSPHB | LATITUDE: -34.12 | LONGITUDE: 151.23,C,G,NRSPHB,PH
6049,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2012,8.078,2012,8.111,8.06,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402,C,G,NRSROT,PH
6050,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2012,8.058,2012,8.1,8.013,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202,C,G,NRSYON,PH
6051,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2012,8.048,2012,8.089,7.966,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSDAR | LATITUDE: -12.333 | LONGITUDE: 130.69,C,G,NRSDAR,PH
6052,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2013,8.075,2013,8.122,8.047,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSNSI | LATITUDE: -27.39 | LONGITUDE: 153.58,C,G,NRSNSI,PH
6053,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2013,7.979,2013,,,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSDAR | LATITUDE: -12.333 | LONGITUDE: 130.69,C,G,NRSDAR,PH
6054,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2013,8.056,2013,8.094,8.01,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202,C,G,NRSYON,PH
6055,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2013,8.067,2013,8.095,8.04,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433,C,G,NRSKAI,PH
6056,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2013,8.088,2013,8.106,8.062,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233,C,G,NRSMAI,PH
6057,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2013,8.094,2013,8.104,8.081,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSPHB | LATITUDE: -34.12 | LONGITUDE: 151.23,C,G,NRSPHB,PH
6058,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2013,8.077,2013,8.11,8.051,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402,C,G,NRSROT,PH
6059,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2014,8.067,2014,8.084,8.053,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433,C,G,NRSKAI,PH
6060,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2014,8.076,2014,8.098,8.06,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233,C,G,NRSMAI,PH
6061,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2014,8.080,2014,8.106,8.051,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56,C,G,NRSNSI,PH
6062,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2014,8.099,2014,8.123,8.068,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSPHB | LATITUDE: -34.12 | LONGITUDE: 151.23,C,G,NRSPHB,PH
6063,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2014,8.085,2014,8.115,8.059,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402,C,G,NRSROT,PH
6064,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2014,7.973,2014,8.029,7.928,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSDAR | LATITUDE: -12.333 | LONGITUDE: 130.69,C,G,NRSDAR,PH
6065,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2014,8.058,2014,8.099,8.014,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202,C,G,NRSYON,PH
6066,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2015,8.086,2015,8.105,8.06,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSPHB | LATITUDE: -34.12 | LONGITUDE: 151.23,C,G,NRSPHB,PH
6067,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2015,8.051,2015,8.088,8.013,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202,C,G,NRSYON,PH
6068,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2015,7.987,2015,8.061,7.926,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSDAR | LATITUDE: -12.333 | LONGITUDE: 130.69,C,G,NRSDAR,PH
6069,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2015,8.069,2015,8.085,8.042,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433,C,G,NRSKAI,PH
6070,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2015,8.087,2015,8.137,8.042,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233,C,G,NRSMAI,PH
6071,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2015,8.076,2015,8.111,8.042,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56,C,G,NRSNSI,PH
6072,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2015,8.080,2015,8.099,8.056,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402,C,G,NRSROT,PH
6073,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2016,7.955,2016,8.002,7.933,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSDAR | LATITUDE: -12.333 | LONGITUDE: 130.69,C,G,NRSDAR,PH
6074,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2016,8.063,2016,8.079,8.04,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433,C,G,NRSKAI,PH
6075,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2016,8.086,2016,8.127,8.046,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233,C,G,NRSMAI,PH
6076,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2016,8.075,2016,8.097,8.053,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56,C,G,NRSNSI,PH
6077,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2016,8.093,2016,8.104,8.075,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSPHB | LATITUDE: -34.12 | LONGITUDE: 151.23,C,G,NRSPHB,PH
6078,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2016,8.069,2016,8.107,8.019,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402,C,G,NRSROT,PH
6079,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2016,8.036,2016,8.077,7.994,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202,C,G,NRSYON,PH
6080,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2017,7.981,2017,8.012,7.935,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSDAR | LATITUDE: -12.333 | LONGITUDE: 130.69,C,G,NRSDAR,PH
6081,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2017,8.049,2017,8.086,8.001,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202,C,G,NRSYON,PH
6082,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2017,8.077,2017,8.103,8.052,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSPHB | LATITUDE: -34.12 | LONGITUDE: 151.23,C,G,NRSPHB,PH
6083,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2017,8.073,2017,8.099,8.051,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402,C,G,NRSROT,PH
6084,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2017,8.060,2017,8.08,8.036,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433,C,G,NRSKAI,PH
6085,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2017,8.076,2017,8.102,8.035,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56,C,G,NRSNSI,PH
6086,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2017,8.080,2017,8.093,8.061,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233,C,G,NRSMAI,PH
6087,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2018,8.083,2018,8.117,8.053,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56,C,G,NRSNSI,PH
6088,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2018,8.077,2018,8.116,8.052,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSPHB | LATITUDE: -34.12 | LONGITUDE: 151.23,C,G,NRSPHB,PH
6089,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2018,8.083,2018,8.112,8.046,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402,C,G,NRSROT,PH
6090,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2018,7.982,2018,8.022,7.915,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSDAR | LATITUDE: -12.333 | LONGITUDE: 130.69,C,G,NRSDAR,PH
6091,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2018,8.062,2018,8.09,8.047,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433,C,G,NRSKAI,PH
6092,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2018,8.085,2018,8.133,8.069,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233,C,G,NRSMAI,PH
6093,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2018,8.060,2018,8.087,8.024,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202,C,G,NRSYON,PH
6094,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2019,7.974,2019,8.028,7.926,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSDAR | LATITUDE: -12.333 | LONGITUDE: 130.69,C,G,NRSDAR,PH
6095,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2019,8.050,2019,8.077,7.977,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433,C,G,NRSKAI,PH
6096,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2019,8.090,2019,8.091,8.09,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56,C,G,NRSNSI,PH
6097,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2019,8.071,2019,8.083,8.055,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402,C,G,NRSROT,PH
6098,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2019,8.084,2019,8.089,8.08,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233,C,G,NRSMAI,PH
6099,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2020,8.033,2020,8.037,8.03,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSKAI | LATITUDE: -35.833 | LONGITUDE: 136.433,C,G,NRSKAI,PH
6100,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2020,8.065,2020,8.085,8.049,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSMAI | LATITUDE: -42.6 | LONGITUDE: 148.233,C,G,NRSMAI,PH
6101,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2020,8.069,2020,8.091,8.034,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSNSI | LATITUDE: -27.34 | LONGITUDE: 153.56,C,G,NRSNSI,PH
6102,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2020,8.027,2020,8.082,7.981,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSYON | LATITUDE: -19.3065 | LONGITUDE: 147.6202,C,G,NRSYON,PH
6103,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,36,Australia,2020,8.027,2020,8.082,7.981,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: NRSROT | LATITUDE: -32.0025 | LONGITUDE: 115.402,C,G,NRSROT,PH
6104,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,56,Belgium,2011,8.102,2011,8.32,7.06,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: R/V Belgica | LATITUDE: 51.8648 | LONGITUDE: 2.35,C,G,R-VBELGICA,PH
6105,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,56,Belgium,2012,8.161,2012,8.52,7.37,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: R/V Belgica | LATITUDE: 51.8648 | LONGITUDE: 2.36,C,G,R-VBELGICA,PH
6106,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,56,Belgium,2013,8.477,2013,8.81,7.35,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: R/V Belgica | LATITUDE: 51.8648 | LONGITUDE: 2.37,C,G,R-VBELGICA,PH
6107,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,56,Belgium,2014,8.503,2014,9.0,8.08,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: R/V Belgica | LATITUDE: 51.8648 | LONGITUDE: 2.38,C,G,R-VBELGICA,PH
6108,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,56,Belgium,2015,8.502,2015,8.88,7.17,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: R/V Belgica | LATITUDE: 51.8648 | LONGITUDE: 2.39,C,G,R-VBELGICA,PH
6109,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76,Brazil,2006,8.115,2006,8.24,7.95,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Brasil | LATITUDE: -24.024 | LONGITUDE: -46.35,C,G,BRASIL1_06,PH
6110,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76,Brazil,2013,8.160,2013,8.21,8.11,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Brasil | LATITUDE: 0.024 | LONGITUDE: -31.67,C,G,BRASIL2_13,PH
6111,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76,Brazil,2015,8.041,2015,8.35,7.92,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Brasil | LATITUDE: -23.135 | LONGITUDE: -44.36,C,G,BRASIL3_15,PH
6112,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,76,Brazil,2017,8.039,2017,8.142,7.938,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Brasil | LATITUDE: -1.804 | LONGITUDE: -43.31,C,G,BRASIL4_17,PH
6113,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,124,Canada,2016,8.034,2016,8.352,7.665,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: KC10 | LATITUDE: 51.650 | LONGITUDE: -127.95,C,G,KC10,PH
6114,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,124,Canada,2016,8.009,2016,8.59,7.67,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: QU39 | LATITUDE: 50.030 | LONGITUDE: -125.10,C,G,QU39,PH
6115,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,124,Canada,2017,8.073,2017,8.559,7.595,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: KC10 | LATITUDE: 51.650 | LONGITUDE: -127.95,C,G,KC10,PH
6116,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,124,Canada,2017,7.995,2017,8.33,7.73,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: QU39 | LATITUDE: 50.030 | LONGITUDE: -125.10,C,G,QU39,PH
